lexeme,cell,form,tier,slot,formative
danā,ind.prs.act.f.2.p,t a d n uː n a,segmental,0,t
danā,ind.prs.act.f.2.p,t a d n uː n a,segmental,1,adn
danā,ind.prs.act.f.2.p,t a d n uː n a,segmental,2,uː
danā,ind.prs.act.f.2.p,t a d n uː n a,segmental,3,n
danā,ind.prs.act.f.2.p,t a d n uː n a,segmental,4,a
danā,ind.prs.act.f.2.s,t a d n iː n a,segmental,0,t
danā,ind.prs.act.f.2.s,t a d n iː n a,segmental,1,adn
danā,ind.prs.act.f.2.s,t a d n iː n a,segmental,2,iː
danā,ind.prs.act.f.2.s,t a d n iː n a,segmental,3,n
danā,ind.prs.act.f.2.s,t a d n iː n a,segmental,4,a
danā,ind.prs.act.f.3.d,t a d n u w aː n i,segmental,0,t
danā,ind.prs.act.f.3.d,t a d n u w aː n i,segmental,1,adn
danā,ind.prs.act.f.3.d,t a d n u w aː n i,segmental,2,uwaː
danā,ind.prs.act.f.3.d,t a d n u w aː n i,segmental,3,n
danā,ind.prs.act.f.3.d,t a d n u w aː n i,segmental,4,i
danā,ind.prs.act.f.3.p,j a d n uː n a,segmental,0,j
danā,ind.prs.act.f.3.p,j a d n uː n a,segmental,1,adn
danā,ind.prs.act.f.3.p,j a d n uː n a,segmental,2,uː
danā,ind.prs.act.f.3.p,j a d n uː n a,segmental,3,n
danā,ind.prs.act.f.3.p,j a d n uː n a,segmental,4,a
danā,ind.prs.act.f.3.s,t a d n uː,segmental,0,t
danā,ind.prs.act.f.3.s,t a d n uː,segmental,1,adn
danā,ind.prs.act.f.3.s,t a d n uː,segmental,2,uː
danā,ind.prs.act.m.2.p,t a d n uː n a,segmental,0,t
danā,ind.prs.act.m.2.p,t a d n uː n a,segmental,1,adn
danā,ind.prs.act.m.2.p,t a d n uː n a,segmental,2,uː
danā,ind.prs.act.m.2.p,t a d n uː n a,segmental,3,n
danā,ind.prs.act.m.2.p,t a d n uː n a,segmental,4,a
danā,ind.prs.act.m.2.s,t a d n uː,segmental,0,t
danā,ind.prs.act.m.2.s,t a d n uː,segmental,1,adn
danā,ind.prs.act.m.2.s,t a d n uː,segmental,2,uː
danā,ind.prs.act.m.3.d,j a d n u w aː n i,segmental,0,j
danā,ind.prs.act.m.3.d,j a d n u w aː n i,segmental,1,adn
danā,ind.prs.act.m.3.d,j a d n u w aː n i,segmental,2,uwaː
danā,ind.prs.act.m.3.d,j a d n u w aː n i,segmental,3,n
danā,ind.prs.act.m.3.d,j a d n u w aː n i,segmental,4,i
danā,ind.prs.act.m.3.p,j a d n uː n a,segmental,0,j
danā,ind.prs.act.m.3.p,j a d n uː n a,segmental,1,adn
danā,ind.prs.act.m.3.p,j a d n uː n a,segmental,2,uː
danā,ind.prs.act.m.3.p,j a d n uː n a,segmental,3,n
danā,ind.prs.act.m.3.p,j a d n uː n a,segmental,4,a
danā,ind.prs.act.m.3.s,j a d n uː,segmental,0,j
danā,ind.prs.act.m.3.s,j a d n uː,segmental,1,adn
danā,ind.prs.act.m.3.s,j a d n uː,segmental,2,uː
danā,ind.prs.act.m/f.1.p,n a d n uː,segmental,0,n
danā,ind.prs.act.m/f.1.p,n a d n uː,segmental,1,adn
danā,ind.prs.act.m/f.1.p,n a d n uː,segmental,2,uː
danā,ind.prs.act.m/f.1.s,a d n uː,segmental,1,adn
danā,ind.prs.act.m/f.1.s,a d n uː,segmental,2,uː
danā,ind.prs.act.m/f.2.d,t a d n u w aː n i,segmental,0,t
danā,ind.prs.act.m/f.2.d,t a d n u w aː n i,segmental,1,adn
danā,ind.prs.act.m/f.2.d,t a d n u w aː n i,segmental,2,uwaː
danā,ind.prs.act.m/f.2.d,t a d n u w aː n i,segmental,3,n
danā,ind.prs.act.m/f.2.d,t a d n u w aː n i,segmental,4,i
istaslama,ind.prs.act.f.2.p,t a s t a s l i m n a,segmental,0,t
istaslama,ind.prs.act.f.2.p,t a s t a s l i m n a,segmental,1,astaslim
istaslama,ind.prs.act.f.2.p,t a s t a s l i m n a,segmental,3,n
istaslama,ind.prs.act.f.2.p,t a s t a s l i m n a,segmental,4,a
istaslama,ind.prs.act.f.2.s,t a s t a s l i m iː n a,segmental,0,t
istaslama,ind.prs.act.f.2.s,t a s t a s l i m iː n a,segmental,1,astaslim
istaslama,ind.prs.act.f.2.s,t a s t a s l i m iː n a,segmental,2,iː
istaslama,ind.prs.act.f.2.s,t a s t a s l i m iː n a,segmental,3,n
istaslama,ind.prs.act.f.2.s,t a s t a s l i m iː n a,segmental,4,a
istaslama,ind.prs.act.f.3.d,t a s t a s l i m aː n i,segmental,0,t
istaslama,ind.prs.act.f.3.d,t a s t a s l i m aː n i,segmental,1,astaslim
istaslama,ind.prs.act.f.3.d,t a s t a s l i m aː n i,segmental,2,aː
istaslama,ind.prs.act.f.3.d,t a s t a s l i m aː n i,segmental,3,n
istaslama,ind.prs.act.f.3.d,t a s t a s l i m aː n i,segmental,4,i
istaslama,ind.prs.act.f.3.p,j a s t a s l i m n a,segmental,0,j
istaslama,ind.prs.act.f.3.p,j a s t a s l i m n a,segmental,1,astaslim
istaslama,ind.prs.act.f.3.p,j a s t a s l i m n a,segmental,3,n
istaslama,ind.prs.act.f.3.p,j a s t a s l i m n a,segmental,4,a
istaslama,ind.prs.act.f.3.s,t a s t a s l i m u,segmental,0,t
istaslama,ind.prs.act.f.3.s,t a s t a s l i m u,segmental,1,astaslim
istaslama,ind.prs.act.f.3.s,t a s t a s l i m u,segmental,4,u
istaslama,ind.prs.act.m.2.p,t a s t a s l i m uː n a,segmental,0,t
istaslama,ind.prs.act.m.2.p,t a s t a s l i m uː n a,segmental,1,astaslim
istaslama,ind.prs.act.m.2.p,t a s t a s l i m uː n a,segmental,2,uː
istaslama,ind.prs.act.m.2.p,t a s t a s l i m uː n a,segmental,3,n
istaslama,ind.prs.act.m.2.p,t a s t a s l i m uː n a,segmental,4,a
istaslama,ind.prs.act.m.2.s,t a s t a s l i m u,segmental,0,t
istaslama,ind.prs.act.m.2.s,t a s t a s l i m u,segmental,1,astaslim
istaslama,ind.prs.act.m.2.s,t a s t a s l i m u,segmental,4,u
istaslama,ind.prs.act.m.3.d,j a s t a s l i m aː n i,segmental,0,j
istaslama,ind.prs.act.m.3.d,j a s t a s l i m aː n i,segmental,1,astaslim
istaslama,ind.prs.act.m.3.d,j a s t a s l i m aː n i,segmental,2,aː
istaslama,ind.prs.act.m.3.d,j a s t a s l i m aː n i,segmental,3,n
istaslama,ind.prs.act.m.3.d,j a s t a s l i m aː n i,segmental,4,i
istaslama,ind.prs.act.m.3.p,j a s t a s l i m uː n a,segmental,0,j
istaslama,ind.prs.act.m.3.p,j a s t a s l i m uː n a,segmental,1,astaslim
istaslama,ind.prs.act.m.3.p,j a s t a s l i m uː n a,segmental,2,uː
istaslama,ind.prs.act.m.3.p,j a s t a s l i m uː n a,segmental,3,n
istaslama,ind.prs.act.m.3.p,j a s t a s l i m uː n a,segmental,4,a
istaslama,ind.prs.act.m.3.s,j a s t a s l i m u,segmental,0,j
istaslama,ind.prs.act.m.3.s,j a s t a s l i m u,segmental,1,astaslim
istaslama,ind.prs.act.m.3.s,j a s t a s l i m u,segmental,4,u
istaslama,ind.prs.act.m/f.1.p,n a s t a s l i m u,segmental,0,n
istaslama,ind.prs.act.m/f.1.p,n a s t a s l i m u,segmental,1,astaslim
istaslama,ind.prs.act.m/f.1.p,n a s t a s l i m u,segmental,4,u
istaslama,ind.prs.act.m/f.1.s,a s t a s l i m u,segmental,1,astaslim
istaslama,ind.prs.act.m/f.1.s,a s t a s l i m u,segmental,4,u
istaslama,ind.prs.act.m/f.2.d,t a s t a s l i m aː n i,segmental,0,t
istaslama,ind.prs.act.m/f.2.d,t a s t a s l i m aː n i,segmental,1,astaslim
istaslama,ind.prs.act.m/f.2.d,t a s t a s l i m aː n i,segmental,2,aː
istaslama,ind.prs.act.m/f.2.d,t a s t a s l i m aː n i,segmental,3,n
istaslama,ind.prs.act.m/f.2.d,t a s t a s l i m aː n i,segmental,4,i
istaḥrama,ind.prs.act.f.2.p,t a s t a ħ r i m n a,segmental,0,t
istaḥrama,ind.prs.act.f.2.p,t a s t a ħ r i m n a,segmental,1,astaħrim
istaḥrama,ind.prs.act.f.2.p,t a s t a ħ r i m n a,segmental,3,n
istaḥrama,ind.prs.act.f.2.p,t a s t a ħ r i m n a,segmental,4,a
istaḥrama,ind.prs.act.f.2.s,t a s t a ħ r i m iː n a,segmental,0,t
istaḥrama,ind.prs.act.f.2.s,t a s t a ħ r i m iː n a,segmental,1,astaħrim
istaḥrama,ind.prs.act.f.2.s,t a s t a ħ r i m iː n a,segmental,2,iː
istaḥrama,ind.prs.act.f.2.s,t a s t a ħ r i m iː n a,segmental,3,n
istaḥrama,ind.prs.act.f.2.s,t a s t a ħ r i m iː n a,segmental,4,a
istaḥrama,ind.prs.act.f.3.d,t a s t a ħ r i m aː n i,segmental,0,t
istaḥrama,ind.prs.act.f.3.d,t a s t a ħ r i m aː n i,segmental,1,astaħrim
istaḥrama,ind.prs.act.f.3.d,t a s t a ħ r i m aː n i,segmental,2,aː
istaḥrama,ind.prs.act.f.3.d,t a s t a ħ r i m aː n i,segmental,3,n
istaḥrama,ind.prs.act.f.3.d,t a s t a ħ r i m aː n i,segmental,4,i
istaḥrama,ind.prs.act.f.3.p,j a s t a ħ r i m n a,segmental,0,j
istaḥrama,ind.prs.act.f.3.p,j a s t a ħ r i m n a,segmental,1,astaħrim
istaḥrama,ind.prs.act.f.3.p,j a s t a ħ r i m n a,segmental,3,n
istaḥrama,ind.prs.act.f.3.p,j a s t a ħ r i m n a,segmental,4,a
istaḥrama,ind.prs.act.f.3.s,t a s t a ħ r i m u,segmental,0,t
istaḥrama,ind.prs.act.f.3.s,t a s t a ħ r i m u,segmental,1,astaħrim
istaḥrama,ind.prs.act.f.3.s,t a s t a ħ r i m u,segmental,4,u
istaḥrama,ind.prs.act.m.2.p,t a s t a ħ r i m uː n a,segmental,0,t
istaḥrama,ind.prs.act.m.2.p,t a s t a ħ r i m uː n a,segmental,1,astaħrim
istaḥrama,ind.prs.act.m.2.p,t a s t a ħ r i m uː n a,segmental,2,uː
istaḥrama,ind.prs.act.m.2.p,t a s t a ħ r i m uː n a,segmental,3,n
istaḥrama,ind.prs.act.m.2.p,t a s t a ħ r i m uː n a,segmental,4,a
istaḥrama,ind.prs.act.m.2.s,t a s t a ħ r i m u,segmental,0,t
istaḥrama,ind.prs.act.m.2.s,t a s t a ħ r i m u,segmental,1,astaħrim
istaḥrama,ind.prs.act.m.2.s,t a s t a ħ r i m u,segmental,4,u
istaḥrama,ind.prs.act.m.3.d,j a s t a ħ r i m aː n i,segmental,0,j
istaḥrama,ind.prs.act.m.3.d,j a s t a ħ r i m aː n i,segmental,1,astaħrim
istaḥrama,ind.prs.act.m.3.d,j a s t a ħ r i m aː n i,segmental,2,aː
istaḥrama,ind.prs.act.m.3.d,j a s t a ħ r i m aː n i,segmental,3,n
istaḥrama,ind.prs.act.m.3.d,j a s t a ħ r i m aː n i,segmental,4,i
istaḥrama,ind.prs.act.m.3.p,j a s t a ħ r i m uː n a,segmental,0,j
istaḥrama,ind.prs.act.m.3.p,j a s t a ħ r i m uː n a,segmental,1,astaħrim
istaḥrama,ind.prs.act.m.3.p,j a s t a ħ r i m uː n a,segmental,2,uː
istaḥrama,ind.prs.act.m.3.p,j a s t a ħ r i m uː n a,segmental,3,n
istaḥrama,ind.prs.act.m.3.p,j a s t a ħ r i m uː n a,segmental,4,a
istaḥrama,ind.prs.act.m.3.s,j a s t a ħ r i m u,segmental,0,j
istaḥrama,ind.prs.act.m.3.s,j a s t a ħ r i m u,segmental,1,astaħrim
istaḥrama,ind.prs.act.m.3.s,j a s t a ħ r i m u,segmental,4,u
istaḥrama,ind.prs.act.m/f.1.p,n a s t a ħ r i m u,segmental,0,n
istaḥrama,ind.prs.act.m/f.1.p,n a s t a ħ r i m u,segmental,1,astaħrim
istaḥrama,ind.prs.act.m/f.1.p,n a s t a ħ r i m u,segmental,4,u
istaḥrama,ind.prs.act.m/f.1.s,a s t a ħ r i m u,segmental,1,astaħrim
istaḥrama,ind.prs.act.m/f.1.s,a s t a ħ r i m u,segmental,4,u
istaḥrama,ind.prs.act.m/f.2.d,t a s t a ħ r i m aː n i,segmental,0,t
istaḥrama,ind.prs.act.m/f.2.d,t a s t a ħ r i m aː n i,segmental,1,astaħrim
istaḥrama,ind.prs.act.m/f.2.d,t a s t a ħ r i m aː n i,segmental,2,aː
istaḥrama,ind.prs.act.m/f.2.d,t a s t a ħ r i m aː n i,segmental,3,n
istaḥrama,ind.prs.act.m/f.2.d,t a s t a ħ r i m aː n i,segmental,4,i
ittabaʿa,ind.prs.act.f.2.p,t a t t a b i ʕ n a,segmental,0,t
ittabaʿa,ind.prs.act.f.2.p,t a t t a b i ʕ n a,segmental,1,attabiʕ
ittabaʿa,ind.prs.act.f.2.p,t a t t a b i ʕ n a,segmental,3,n
ittabaʿa,ind.prs.act.f.2.p,t a t t a b i ʕ n a,segmental,4,a
ittabaʿa,ind.prs.act.f.2.s,t a t t a b i ʕ iː n a,segmental,0,t
ittabaʿa,ind.prs.act.f.2.s,t a t t a b i ʕ iː n a,segmental,1,attabiʕ
ittabaʿa,ind.prs.act.f.2.s,t a t t a b i ʕ iː n a,segmental,2,iː
ittabaʿa,ind.prs.act.f.2.s,t a t t a b i ʕ iː n a,segmental,3,n
ittabaʿa,ind.prs.act.f.2.s,t a t t a b i ʕ iː n a,segmental,4,a
ittabaʿa,ind.prs.act.f.3.d,t a t t a b i ʕ aː n i,segmental,0,t
ittabaʿa,ind.prs.act.f.3.d,t a t t a b i ʕ aː n i,segmental,1,attabiʕ
ittabaʿa,ind.prs.act.f.3.d,t a t t a b i ʕ aː n i,segmental,2,aː
ittabaʿa,ind.prs.act.f.3.d,t a t t a b i ʕ aː n i,segmental,3,n
ittabaʿa,ind.prs.act.f.3.d,t a t t a b i ʕ aː n i,segmental,4,i
ittabaʿa,ind.prs.act.f.3.p,j a t t a b i ʕ n a,segmental,0,j
ittabaʿa,ind.prs.act.f.3.p,j a t t a b i ʕ n a,segmental,1,attabiʕ
ittabaʿa,ind.prs.act.f.3.p,j a t t a b i ʕ n a,segmental,3,n
ittabaʿa,ind.prs.act.f.3.p,j a t t a b i ʕ n a,segmental,4,a
ittabaʿa,ind.prs.act.f.3.s,t a t t a b i ʕ u,segmental,0,t
ittabaʿa,ind.prs.act.f.3.s,t a t t a b i ʕ u,segmental,1,attabiʕ
ittabaʿa,ind.prs.act.f.3.s,t a t t a b i ʕ u,segmental,4,u
ittabaʿa,ind.prs.act.m.2.p,t a t t a b i ʕ uː n a,segmental,0,t
ittabaʿa,ind.prs.act.m.2.p,t a t t a b i ʕ uː n a,segmental,1,attabiʕ
ittabaʿa,ind.prs.act.m.2.p,t a t t a b i ʕ uː n a,segmental,2,uː
ittabaʿa,ind.prs.act.m.2.p,t a t t a b i ʕ uː n a,segmental,3,n
ittabaʿa,ind.prs.act.m.2.p,t a t t a b i ʕ uː n a,segmental,4,a
ittabaʿa,ind.prs.act.m.2.s,t a t t a b i ʕ u,segmental,0,t
ittabaʿa,ind.prs.act.m.2.s,t a t t a b i ʕ u,segmental,1,attabiʕ
ittabaʿa,ind.prs.act.m.2.s,t a t t a b i ʕ u,segmental,4,u
ittabaʿa,ind.prs.act.m.3.d,j a t t a b i ʕ aː n i,segmental,0,j
ittabaʿa,ind.prs.act.m.3.d,j a t t a b i ʕ aː n i,segmental,1,attabiʕ
ittabaʿa,ind.prs.act.m.3.d,j a t t a b i ʕ aː n i,segmental,2,aː
ittabaʿa,ind.prs.act.m.3.d,j a t t a b i ʕ aː n i,segmental,3,n
ittabaʿa,ind.prs.act.m.3.d,j a t t a b i ʕ aː n i,segmental,4,i
ittabaʿa,ind.prs.act.m.3.p,j a t t a b i ʕ uː n a,segmental,0,j
ittabaʿa,ind.prs.act.m.3.p,j a t t a b i ʕ uː n a,segmental,1,attabiʕ
ittabaʿa,ind.prs.act.m.3.p,j a t t a b i ʕ uː n a,segmental,2,uː
ittabaʿa,ind.prs.act.m.3.p,j a t t a b i ʕ uː n a,segmental,3,n
ittabaʿa,ind.prs.act.m.3.p,j a t t a b i ʕ uː n a,segmental,4,a
ittabaʿa,ind.prs.act.m.3.s,j a t t a b i ʕ u,segmental,0,j
ittabaʿa,ind.prs.act.m.3.s,j a t t a b i ʕ u,segmental,1,attabiʕ
ittabaʿa,ind.prs.act.m.3.s,j a t t a b i ʕ u,segmental,4,u
ittabaʿa,ind.prs.act.m/f.1.p,n a t t a b i ʕ u,segmental,0,n
ittabaʿa,ind.prs.act.m/f.1.p,n a t t a b i ʕ u,segmental,1,attabiʕ
ittabaʿa,ind.prs.act.m/f.1.p,n a t t a b i ʕ u,segmental,4,u
ittabaʿa,ind.prs.act.m/f.1.s,ʔ a t t a b i ʕ u,segmental,0,ʔ
ittabaʿa,ind.prs.act.m/f.1.s,ʔ a t t a b i ʕ u,segmental,1,attabiʕ
ittabaʿa,ind.prs.act.m/f.1.s,ʔ a t t a b i ʕ u,segmental,4,u
ittabaʿa,ind.prs.act.m/f.2.d,t a t t a b i ʕ aː n i,segmental,0,t
ittabaʿa,ind.prs.act.m/f.2.d,t a t t a b i ʕ aː n i,segmental,1,attabiʕ
ittabaʿa,ind.prs.act.m/f.2.d,t a t t a b i ʕ aː n i,segmental,2,aː
ittabaʿa,ind.prs.act.m/f.2.d,t a t t a b i ʕ aː n i,segmental,3,n
ittabaʿa,ind.prs.act.m/f.2.d,t a t t a b i ʕ aː n i,segmental,4,i
iḥtamala,ind.prs.act.f.2.p,t a ħ t a m i l n a,segmental,0,t
iḥtamala,ind.prs.act.f.2.p,t a ħ t a m i l n a,segmental,1,aħtamil
iḥtamala,ind.prs.act.f.2.p,t a ħ t a m i l n a,segmental,3,n
iḥtamala,ind.prs.act.f.2.p,t a ħ t a m i l n a,segmental,4,a
iḥtamala,ind.prs.act.f.2.s,t a ħ t a m i l iː n a,segmental,0,t
iḥtamala,ind.prs.act.f.2.s,t a ħ t a m i l iː n a,segmental,1,aħtamil
iḥtamala,ind.prs.act.f.2.s,t a ħ t a m i l iː n a,segmental,2,iː
iḥtamala,ind.prs.act.f.2.s,t a ħ t a m i l iː n a,segmental,3,n
iḥtamala,ind.prs.act.f.2.s,t a ħ t a m i l iː n a,segmental,4,a
iḥtamala,ind.prs.act.f.3.d,t a ħ t a m i l aː n i,segmental,0,t
iḥtamala,ind.prs.act.f.3.d,t a ħ t a m i l aː n i,segmental,1,aħtamil
iḥtamala,ind.prs.act.f.3.d,t a ħ t a m i l aː n i,segmental,2,aː
iḥtamala,ind.prs.act.f.3.d,t a ħ t a m i l aː n i,segmental,3,n
iḥtamala,ind.prs.act.f.3.d,t a ħ t a m i l aː n i,segmental,4,i
iḥtamala,ind.prs.act.f.3.p,j a ħ t a m i l n a,segmental,0,j
iḥtamala,ind.prs.act.f.3.p,j a ħ t a m i l n a,segmental,1,aħtamil
iḥtamala,ind.prs.act.f.3.p,j a ħ t a m i l n a,segmental,3,n
iḥtamala,ind.prs.act.f.3.p,j a ħ t a m i l n a,segmental,4,a
iḥtamala,ind.prs.act.f.3.s,t a ħ t a m i l u,segmental,0,t
iḥtamala,ind.prs.act.f.3.s,t a ħ t a m i l u,segmental,1,aħtamil
iḥtamala,ind.prs.act.f.3.s,t a ħ t a m i l u,segmental,4,u
iḥtamala,ind.prs.act.m.2.p,t a ħ t a m i l uː n a,segmental,0,t
iḥtamala,ind.prs.act.m.2.p,t a ħ t a m i l uː n a,segmental,1,aħtamil
iḥtamala,ind.prs.act.m.2.p,t a ħ t a m i l uː n a,segmental,2,uː
iḥtamala,ind.prs.act.m.2.p,t a ħ t a m i l uː n a,segmental,3,n
iḥtamala,ind.prs.act.m.2.p,t a ħ t a m i l uː n a,segmental,4,a
iḥtamala,ind.prs.act.m.2.s,t a ħ t a m i l u,segmental,0,t
iḥtamala,ind.prs.act.m.2.s,t a ħ t a m i l u,segmental,1,aħtamil
iḥtamala,ind.prs.act.m.2.s,t a ħ t a m i l u,segmental,4,u
iḥtamala,ind.prs.act.m.3.d,j a ħ t a m i l aː n i,segmental,0,j
iḥtamala,ind.prs.act.m.3.d,j a ħ t a m i l aː n i,segmental,1,aħtamil
iḥtamala,ind.prs.act.m.3.d,j a ħ t a m i l aː n i,segmental,2,aː
iḥtamala,ind.prs.act.m.3.d,j a ħ t a m i l aː n i,segmental,3,n
iḥtamala,ind.prs.act.m.3.d,j a ħ t a m i l aː n i,segmental,4,i
iḥtamala,ind.prs.act.m.3.p,j a ħ t a m i l uː n a,segmental,0,j
iḥtamala,ind.prs.act.m.3.p,j a ħ t a m i l uː n a,segmental,1,aħtamil
iḥtamala,ind.prs.act.m.3.p,j a ħ t a m i l uː n a,segmental,2,uː
iḥtamala,ind.prs.act.m.3.p,j a ħ t a m i l uː n a,segmental,3,n
iḥtamala,ind.prs.act.m.3.p,j a ħ t a m i l uː n a,segmental,4,a
iḥtamala,ind.prs.act.m.3.s,j a ħ t a m i l u,segmental,0,j
iḥtamala,ind.prs.act.m.3.s,j a ħ t a m i l u,segmental,1,aħtamil
iḥtamala,ind.prs.act.m.3.s,j a ħ t a m i l u,segmental,4,u
iḥtamala,ind.prs.act.m/f.1.p,n a ħ t a m i l u,segmental,0,n
iḥtamala,ind.prs.act.m/f.1.p,n a ħ t a m i l u,segmental,1,aħtamil
iḥtamala,ind.prs.act.m/f.1.p,n a ħ t a m i l u,segmental,4,u
iḥtamala,ind.prs.act.m/f.1.s,a ħ t a m i l u,segmental,1,aħtamil
iḥtamala,ind.prs.act.m/f.1.s,a ħ t a m i l u,segmental,4,u
iḥtamala,ind.prs.act.m/f.2.d,t a ħ t a m i l aː n i,segmental,0,t
iḥtamala,ind.prs.act.m/f.2.d,t a ħ t a m i l aː n i,segmental,1,aħtamil
iḥtamala,ind.prs.act.m/f.2.d,t a ħ t a m i l aː n i,segmental,2,aː
iḥtamala,ind.prs.act.m/f.2.d,t a ħ t a m i l aː n i,segmental,3,n
iḥtamala,ind.prs.act.m/f.2.d,t a ħ t a m i l aː n i,segmental,4,i
iḵšawšana,ind.prs.act.f.2.p,t a x ʃ a w ʃ i n n a,segmental,0,t
iḵšawšana,ind.prs.act.f.2.p,t a x ʃ a w ʃ i n n a,segmental,1,axʃawʃin
iḵšawšana,ind.prs.act.f.2.p,t a x ʃ a w ʃ i n n a,segmental,3,n
iḵšawšana,ind.prs.act.f.2.p,t a x ʃ a w ʃ i n n a,segmental,4,a
iḵšawšana,ind.prs.act.f.2.s,t a x ʃ a w ʃ i n iː n a,segmental,0,t
iḵšawšana,ind.prs.act.f.2.s,t a x ʃ a w ʃ i n iː n a,segmental,1,axʃawʃin
iḵšawšana,ind.prs.act.f.2.s,t a x ʃ a w ʃ i n iː n a,segmental,2,iː
iḵšawšana,ind.prs.act.f.2.s,t a x ʃ a w ʃ i n iː n a,segmental,3,n
iḵšawšana,ind.prs.act.f.2.s,t a x ʃ a w ʃ i n iː n a,segmental,4,a
iḵšawšana,ind.prs.act.f.3.d,t a x ʃ a w ʃ i n aː n i,segmental,0,t
iḵšawšana,ind.prs.act.f.3.d,t a x ʃ a w ʃ i n aː n i,segmental,1,axʃawʃin
iḵšawšana,ind.prs.act.f.3.d,t a x ʃ a w ʃ i n aː n i,segmental,2,aː
iḵšawšana,ind.prs.act.f.3.d,t a x ʃ a w ʃ i n aː n i,segmental,3,n
iḵšawšana,ind.prs.act.f.3.d,t a x ʃ a w ʃ i n aː n i,segmental,4,i
iḵšawšana,ind.prs.act.f.3.p,j a x ʃ a w ʃ i n n a,segmental,0,j
iḵšawšana,ind.prs.act.f.3.p,j a x ʃ a w ʃ i n n a,segmental,1,axʃawʃin
iḵšawšana,ind.prs.act.f.3.p,j a x ʃ a w ʃ i n n a,segmental,3,n
iḵšawšana,ind.prs.act.f.3.p,j a x ʃ a w ʃ i n n a,segmental,4,a
iḵšawšana,ind.prs.act.f.3.s,t a x ʃ a w ʃ i n u,segmental,0,t
iḵšawšana,ind.prs.act.f.3.s,t a x ʃ a w ʃ i n u,segmental,1,axʃawʃin
iḵšawšana,ind.prs.act.f.3.s,t a x ʃ a w ʃ i n u,segmental,4,u
iḵšawšana,ind.prs.act.m.2.p,t a x ʃ a w ʃ i n uː n a,segmental,0,t
iḵšawšana,ind.prs.act.m.2.p,t a x ʃ a w ʃ i n uː n a,segmental,1,axʃawʃin
iḵšawšana,ind.prs.act.m.2.p,t a x ʃ a w ʃ i n uː n a,segmental,2,uː
iḵšawšana,ind.prs.act.m.2.p,t a x ʃ a w ʃ i n uː n a,segmental,3,n
iḵšawšana,ind.prs.act.m.2.p,t a x ʃ a w ʃ i n uː n a,segmental,4,a
iḵšawšana,ind.prs.act.m.2.s,t a x ʃ a w ʃ i n u,segmental,0,t
iḵšawšana,ind.prs.act.m.2.s,t a x ʃ a w ʃ i n u,segmental,1,axʃawʃin
iḵšawšana,ind.prs.act.m.2.s,t a x ʃ a w ʃ i n u,segmental,4,u
iḵšawšana,ind.prs.act.m.3.d,j a x ʃ a w ʃ i n aː n i,segmental,0,j
iḵšawšana,ind.prs.act.m.3.d,j a x ʃ a w ʃ i n aː n i,segmental,1,axʃawʃin
iḵšawšana,ind.prs.act.m.3.d,j a x ʃ a w ʃ i n aː n i,segmental,2,aː
iḵšawšana,ind.prs.act.m.3.d,j a x ʃ a w ʃ i n aː n i,segmental,3,n
iḵšawšana,ind.prs.act.m.3.d,j a x ʃ a w ʃ i n aː n i,segmental,4,i
iḵšawšana,ind.prs.act.m.3.p,j a x ʃ a w ʃ i n uː n a,segmental,0,j
iḵšawšana,ind.prs.act.m.3.p,j a x ʃ a w ʃ i n uː n a,segmental,1,axʃawʃin
iḵšawšana,ind.prs.act.m.3.p,j a x ʃ a w ʃ i n uː n a,segmental,2,uː
iḵšawšana,ind.prs.act.m.3.p,j a x ʃ a w ʃ i n uː n a,segmental,3,n
iḵšawšana,ind.prs.act.m.3.p,j a x ʃ a w ʃ i n uː n a,segmental,4,a
iḵšawšana,ind.prs.act.m.3.s,j a x ʃ a w ʃ i n u,segmental,0,j
iḵšawšana,ind.prs.act.m.3.s,j a x ʃ a w ʃ i n u,segmental,1,axʃawʃin
iḵšawšana,ind.prs.act.m.3.s,j a x ʃ a w ʃ i n u,segmental,4,u
iḵšawšana,ind.prs.act.m/f.1.p,n a x ʃ a w ʃ i n u,segmental,0,n
iḵšawšana,ind.prs.act.m/f.1.p,n a x ʃ a w ʃ i n u,segmental,1,axʃawʃin
iḵšawšana,ind.prs.act.m/f.1.p,n a x ʃ a w ʃ i n u,segmental,4,u
iḵšawšana,ind.prs.act.m/f.1.s,a x ʃ a w ʃ i n u,segmental,1,axʃawʃin
iḵšawšana,ind.prs.act.m/f.1.s,a x ʃ a w ʃ i n u,segmental,4,u
iḵšawšana,ind.prs.act.m/f.2.d,t a x ʃ a w ʃ i n aː n i,segmental,0,t
iḵšawšana,ind.prs.act.m/f.2.d,t a x ʃ a w ʃ i n aː n i,segmental,1,axʃawʃin
iḵšawšana,ind.prs.act.m/f.2.d,t a x ʃ a w ʃ i n aː n i,segmental,2,aː
iḵšawšana,ind.prs.act.m/f.2.d,t a x ʃ a w ʃ i n aː n i,segmental,3,n
iḵšawšana,ind.prs.act.m/f.2.d,t a x ʃ a w ʃ i n aː n i,segmental,4,i
iḵḍalla,ind.prs.act.f.2.p,t a x dˤ a l i l n a,segmental,0,t
iḵḍalla,ind.prs.act.f.2.p,t a x dˤ a l i l n a,segmental,1,axdˤal
iḵḍalla,ind.prs.act.f.2.p,t a x dˤ a l i l n a,segmental,2,i
